"kpi_id","mandant","mandant_name","branche","wert"
4,67523,"Fernanda Nadler GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.0544
4,67524,"Vahibe Köppe GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.1613
4,67525,"Hoàng Huppertz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.062
4,67526,"Stella Mühl GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.0682
4,67527,"Ewa Welker GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.0451
4,67528,"Defne Hempel GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.037
4,67529,"Alea Focke GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.073
4,67530,"Jamilah Spangenberg GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.2292
4,67532,"Eni Rosenkranz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.269
4,67533,"Labiba Schreiner GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.2402
16,5331,"Vu Zauner GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.3197
16,6214,"Shara Hertwig GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.739
16,22880,"Hariklia Hampe GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",-0.1944
16,36846,"Lika Schreiter GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.0856
16,26925,"Gülay Neumaier GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.1351
16,29270,"Afia Brink AG","1 Agrar-/ Land- / Forstwirtschaft",-0.1184
16,67520,"Sina Friedrich GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.7198
16,67521,"Samira Claußen GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.3249
16,67500,"Djenabou Brunke GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.7418
16,67514,"Zeliha Gräf GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.6239
16,67515,"Jasemí Lüdecke GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.6032
16,67517,"Asena Stolze GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.4326
16,67518,"Rubi Merkel AG","1 Agrar-/ Land- / Forstwirtschaft",0.1285
16,67523,"Fernanda Nadler GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.4791
16,67524,"Vahibe Köppe GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.4851
16,67525,"Hoàng Huppertz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.5857
16,67526,"Stella Mühl GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.6549
16,67527,"Ewa Welker GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.5976
16,67528,"Defne Hempel GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.5512
16,67529,"Alea Focke GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.2998
16,67530,"Jamilah Spangenberg GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.1803
16,67532,"Eni Rosenkranz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.1546
16,67533,"Labiba Schreiner GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.2834
17,5331,"Vu Zauner GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.3431
17,6214,"Shara Hertwig GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.1636
17,22880,"Hariklia Hampe GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.6461
17,36846,"Lika Schreiter GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.3412
17,26925,"Gülay Neumaier GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.4055
17,29270,"Afia Brink AG","1 Agrar-/ Land- / Forstwirtschaft",0.4016
17,67520,"Sina Friedrich GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.1389
17,67521,"Samira Claußen GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.2506
17,67500,"Djenabou Brunke GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.1394
17,67514,"Zeliha Gräf GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.1862
17,67515,"Jasemí Lüdecke GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.1731
17,67517,"Asena Stolze GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.3401
17,67518,"Rubi Merkel AG","1 Agrar-/ Land- / Forstwirtschaft",0.4832
17,67523,"Fernanda Nadler GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.2692
17,67524,"Vahibe Köppe GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.2038
17,67525,"Hoàng Huppertz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.235
17,67526,"Stella Mühl GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.1383
17,67527,"Ewa Welker GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.2525
17,67528,"Defne Hempel GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.2019
17,67529,"Alea Focke GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.4074
17,67530,"Jamilah Spangenberg GmbH & Co. KG","1 Agrar-/ Land- / Forstwirtschaft",0.4272
17,67532,"Eni Rosenkranz GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.3976
17,67533,"Labiba Schreiner GmbH","1 Agrar-/ Land- / Forstwirtschaft",0.3088
14,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",1.4532
14,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",30.0099
14,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",2.6096
14,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",44.3772
14,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",-0.1881
14,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",1.81
14,11141,"Tahia Noack AG","2 Ernährungsindustrie (Lebensmittel)",4.9704
14,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",1.3716
14,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",2.5391
14,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",6.9017
14,67159,"Yasmin Hörner GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",1.9579
14,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",4.4228
14,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",3.0633
14,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",3.7446
14,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.7642
14,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",2.6206
14,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",7.7215
14,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",1.1644
14,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",2.4909
14,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.782
14,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",3.1145
14,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",1.0512
14,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",2.2108
14,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",60.5469
14,67981,"Maeva Thamm AG","2 Ernährungsindustrie (Lebensmittel)",5.544
14,68080,"Duru Bieber AG","2 Ernährungsindustrie (Lebensmittel)",1.2322
12,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0053
12,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0742
12,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.0527
12,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0783
12,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",-0.0441
12,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",6.8203
12,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",0.0438
12,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1569
12,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",-0.0426
12,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",-0.0386
12,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1766
12,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0989
12,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",5.1619
12,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",-8e-04
12,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1718
12,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",2.6615
12,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.2595
12,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",1.3719
12,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.3535
12,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",7.4435
12,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.2301
12,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",1.193
10,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",19.1254
10,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-2.4771
10,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",-10.2859
10,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-9.5447
10,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",-10.0326
10,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",-7.5571
10,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",9.3125
10,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",34.1694
10,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",15.5016
10,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",-7.877
10,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.4742
10,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",-7.6055
10,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",28.2952
10,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",6.8865
10,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",5.1748
10,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",9.5397
10,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",81.2942
10,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-14.9919
10,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",52.5972
10,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.8527
10,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-9.3753
10,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",17.8618
11,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",9.8133
11,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",27.3297
11,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",32.0589
11,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",16.2598
11,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",110.2462
11,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",54.8021
11,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",56.7031
11,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",59.8963
11,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",60.9622
11,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",42.9645
11,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",11.949
11,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",33.9581
11,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",36.1842
11,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",68.064
11,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",181.6614
11,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-14339.5575
11,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",79.9998
11,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",85.2977
11,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",162.4681
11,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",252.759
11,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",55.0393
11,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",618.0101
4,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0203
4,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0468
4,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1257
4,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1075
4,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",0.0962
4,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",0.6329
4,11141,"Tahia Noack AG","2 Ernährungsindustrie (Lebensmittel)",0.0691
4,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",0.2066
4,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0867
4,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",0.057
4,67159,"Yasmin Hörner GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0704
4,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",0.0407
4,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1221
4,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1787
4,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.296
4,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",0.0525
4,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0176
4,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.5228
4,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.2468
4,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0754
4,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.2253
4,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1817
4,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.3236
4,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",-22.9816
4,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1817
4,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.6385
4,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",0.1434
4,67981,"Maeva Thamm AG","2 Ernährungsindustrie (Lebensmittel)",0.0532
4,68080,"Duru Bieber AG","2 Ernährungsindustrie (Lebensmittel)",-0.0721
15,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.2538
15,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0902
15,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1834
15,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0283
15,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",0.6064
15,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",0.742
15,11141,"Tahia Noack AG","2 Ernährungsindustrie (Lebensmittel)",0.0263
15,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",0.7064
15,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0635
15,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",-0.044
15,67159,"Yasmin Hörner GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.354
15,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",-0.2304
15,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",0.4307
15,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.5015
15,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0542
15,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",-0.1358
15,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.0609
15,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.2774
15,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.345
15,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.6966
15,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.443
15,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.3778
15,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.4138
15,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.7917
15,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.5427
15,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.7123
15,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",0.4859
15,67981,"Maeva Thamm AG","2 Ernährungsindustrie (Lebensmittel)",0.0754
15,68080,"Duru Bieber AG","2 Ernährungsindustrie (Lebensmittel)",-0.0027
16,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",0.7851
16,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.5867
16,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.3211
16,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.4766
16,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",-0.0953
16,11141,"Tahia Noack AG","2 Ernährungsindustrie (Lebensmittel)",0.4864
16,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.4579
16,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",0.5774
16,67159,"Yasmin Hörner GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1487
16,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",0.7658
16,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0996
16,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0051
16,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.5885
16,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",0.656
16,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",0.5942
16,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.2288
16,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1649
16,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.2038
16,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0822
16,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1396
16,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0876
16,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",1.2789
16,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0307
16,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",0.0481
16,67981,"Maeva Thamm AG","2 Ernährungsindustrie (Lebensmittel)",0.4352
16,68080,"Duru Bieber AG","2 Ernährungsindustrie (Lebensmittel)",0.5431
20,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.0174
20,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0022
20,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0357
20,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0457
20,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",-0.005
20,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",-0.3401
20,11141,"Tahia Noack AG","2 Ernährungsindustrie (Lebensmittel)",-1e-04
20,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",0.2049
20,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0028
20,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",0.0054
20,67159,"Yasmin Hörner GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0145
20,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",-5e-04
20,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.0074
20,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0093
20,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.3595
20,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",-0.0013
20,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.026
20,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.2914
20,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0994
20,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.0144
20,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1028
20,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0275
20,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.4371
20,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",-22.5598
20,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0317
20,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-1.3745
20,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",0.0319
20,67981,"Maeva Thamm AG","2 Ernährungsindustrie (Lebensmittel)",-0.0117
20,68080,"Duru Bieber AG","2 Ernährungsindustrie (Lebensmittel)",-0.1243
13,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.0357
13,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1162
13,8570,"Esamoela Schürer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.351
13,8571,"Dunya Limmer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",1.8526
13,8577,"Marina Kratzer AG","2 Ernährungsindustrie (Lebensmittel)",0.079
13,8864,"Maximilia Buchmann AG","2 Ernährungsindustrie (Lebensmittel)",0.0509
13,1011,"Malaika Lohse AG","2 Ernährungsindustrie (Lebensmittel)",1.0633
13,5505,"Anuk Willems GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0652
13,62078,"Zoi Holl AG","2 Ernährungsindustrie (Lebensmittel)",0.1391
13,23994,"Viktória Wiesner AG","2 Ernährungsindustrie (Lebensmittel)",-0.1564
13,16506,"Leonor Heckel GmbH","2 Ernährungsindustrie (Lebensmittel)",0.0765
13,19663,"Fredrikke Funke GmbH","2 Ernährungsindustrie (Lebensmittel)",0.1066
13,19664,"Lordina Bauer GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1102
13,20379,"Rosali Wolfram AG","2 Ernährungsindustrie (Lebensmittel)",0.1157
13,24444,"Lara-Milena Brühl GmbH","2 Ernährungsindustrie (Lebensmittel)",-0.1773
13,16595,"Bayan Lemmer GmbH","2 Ernährungsindustrie (Lebensmittel)",0.2483
13,12805,"Mehmedova Sievert GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0763
13,33409,"Aimee Brecht GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0075
13,36846,"Lika Schreiter GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1
13,26925,"Gülay Neumaier GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.0757
13,28013,"Philine Dettmer GmbH","2 Ernährungsindustrie (Lebensmittel)",-6.8161
13,59757,"Janthis Burghardt GmbH","2 Ernährungsindustrie (Lebensmittel)",-2.3826
13,31628,"Arwen Eichholz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",0.1661
13,31102,"Lilija Motz GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-6e-04
13,32408,"Nihira Möllers AG","2 Ernährungsindustrie (Lebensmittel)",0.4131
21,8568,"Hilde Bunge GmbH","2 Ernährungsindustrie (Lebensmittel)",1.7777
21,8569,"Beyzanur Redlich GmbH & Co. KG","2 Ernährungsindustrie (Lebensmittel)",-0.45
